SampleNumber,value,Unit,Wday,Day,Month,Year,Hour,Date,DateTime
8887,6.63,Gbps,Tue,15,11,2016,3:15:00,15/11/2016,11/15/2016 3:15
8888,6.1,Gbps,Tue,15,11,2016,3:30:00,15/11/2016,11/15/2016 3:30
8889,5.64,Gbps,Tue,15,11,2016,3:45:00,15/11/2016,11/15/2016 3:45
8890,5.13,Gbps,Tue,15,11,2016,4:00:00,15/11/2016,11/15/2016 4:00
8891,4.69,Gbps,Tue,15,11,2016,4:15:00,15/11/2016,11/15/2016 4:15
8892,4.29,Gbps,Tue,15,11,2016,4:30:00,15/11/2016,11/15/2016 4:30
8893,3.98,Gbps,Tue,15,11,2016,4:45:00,15/11/2016,11/15/2016 4:45
8894,3.64,Gbps,Tue,15,11,2016,5:00:00,15/11/2016,11/15/2016 5:00
8895,3.51,Gbps,Tue,15,11,2016,5:15:00,15/11/2016,11/15/2016 5:15
8896,3.59,Gbps,Tue,15,11,2016,5:30:00,15/11/2016,11/15/2016 5:30
8897,3.74,Gbps,Tue,15,11,2016,5:45:00,15/11/2016,11/15/2016 5:45
8898,3.92,Gbps,Tue,15,11,2016,6:00:00,15/11/2016,11/15/2016 6:00
8899,3.97,Gbps,Tue,15,11,2016,6:15:00,15/11/2016,11/15/2016 6:15
8900,4.22,Gbps,Tue,15,11,2016,6:30:00,15/11/2016,11/15/2016 6:30
8901,4.54,Gbps,Tue,15,11,2016,6:45:00,15/11/2016,11/15/2016 6:45
8902,4.93,Gbps,Tue,15,11,2016,7:00:00,15/11/2016,11/15/2016 7:00
8903,5.44,Gbps,Tue,15,11,2016,7:15:00,15/11/2016,11/15/2016 7:15
8904,5.76,Gbps,Tue,15,11,2016,7:30:00,15/11/2016,11/15/2016 7:30
8905,5.99,Gbps,Tue,15,11,2016,7:45:00,15/11/2016,11/15/2016 7:45
8906,6.17,Gbps,Tue,15,11,2016,8:00:00,15/11/2016,11/15/2016 8:00
8907,6.52,Gbps,Tue,15,11,2016,8:15:00,15/11/2016,11/15/2016 8:15
8908,6.64,Gbps,Tue,15,11,2016,8:30:00,15/11/2016,11/15/2016 8:30
8909,7,Gbps,Tue,15,11,2016,8:45:00,15/11/2016,11/15/2016 8:45
8910,7.18,Gbps,Tue,15,11,2016,9:00:00,15/11/2016,11/15/2016 9:00
8911,7.38,Gbps,Tue,15,11,2016,9:15:00,15/11/2016,11/15/2016 9:15
8912,7.66,Gbps,Tue,15,11,2016,9:30:00,15/11/2016,11/15/2016 9:30
8913,7.79,Gbps,Tue,15,11,2016,9:45:00,15/11/2016,11/15/2016 9:45
8914,8.03,Gbps,Tue,15,11,2016,10:00:00,15/11/2016,11/15/2016 10:00
8915,8.23,Gbps,Tue,15,11,2016,10:15:00,15/11/2016,11/15/2016 10:15
8916,8.36,Gbps,Tue,15,11,2016,10:30:00,15/11/2016,11/15/2016 10:30
8917,8.6,Gbps,Tue,15,11,2016,10:45:00,15/11/2016,11/15/2016 10:45
8918,8.73,Gbps,Tue,15,11,2016,11:00:00,15/11/2016,11/15/2016 11:00
8919,8.89,Gbps,Tue,15,11,2016,11:15:00,15/11/2016,11/15/2016 11:15
8920,9.09,Gbps,Tue,15,11,2016,11:30:00,15/11/2016,11/15/2016 11:30
8921,9.01,Gbps,Tue,15,11,2016,11:45:00,15/11/2016,11/15/2016 11:45
8922,8.91,Gbps,Tue,15,11,2016,12:00:00,15/11/2016,11/15/2016 12:00
8923,9.23,Gbps,Tue,15,11,2016,12:15:00,15/11/2016,11/15/2016 12:15
8924,9.4,Gbps,Tue,15,11,2016,12:30:00,15/11/2016,11/15/2016 12:30
8925,9.48,Gbps,Tue,15,11,2016,12:45:00,15/11/2016,11/15/2016 12:45
8926,9.62,Gbps,Tue,15,11,2016,13:00:00,15/11/2016,11/15/2016 13:00
8927,9.57,Gbps,Tue,15,11,2016,13:15:00,15/11/2016,11/15/2016 13:15
8928,9.74,Gbps,Tue,15,11,2016,13:30:00,15/11/2016,11/15/2016 13:30
8929,9.6,Gbps,Tue,15,11,2016,13:45:00,15/11/2016,11/15/2016 13:45
8930,9.56,Gbps,Tue,15,11,2016,14:00:00,15/11/2016,11/15/2016 14:00
8931,9.85,Gbps,Tue,15,11,2016,14:15:00,15/11/2016,11/15/2016 14:15
8932,9.8,Gbps,Tue,15,11,2016,14:30:00,15/11/2016,11/15/2016 14:30
8933,9.63,Gbps,Tue,15,11,2016,14:45:00,15/11/2016,11/15/2016 14:45
8934,9.47,Gbps,Tue,15,11,2016,15:00:00,15/11/2016,11/15/2016 15:00
8935,9.64,Gbps,Tue,15,11,2016,15:15:00,15/11/2016,11/15/2016 15:15
8936,9.85,Gbps,Tue,15,11,2016,15:30:00,15/11/2016,11/15/2016 15:30
8937,9.9,Gbps,Tue,15,11,2016,15:45:00,15/11/2016,11/15/2016 15:45
8938,9.76,Gbps,Tue,15,11,2016,16:00:00,15/11/2016,11/15/2016 16:00
8939,9.77,Gbps,Tue,15,11,2016,16:15:00,15/11/2016,11/15/2016 16:15
8940,9.88,Gbps,Tue,15,11,2016,16:30:00,15/11/2016,11/15/2016 16:30
8941,9.83,Gbps,Tue,15,11,2016,16:45:00,15/11/2016,11/15/2016 16:45
8942,9.73,Gbps,Tue,15,11,2016,17:00:00,15/11/2016,11/15/2016 17:00
8943,9.5,Gbps,Tue,15,11,2016,17:15:00,15/11/2016,11/15/2016 17:15
8944,9.73,Gbps,Tue,15,11,2016,17:30:00,15/11/2016,11/15/2016 17:30
8945,9.91,Gbps,Tue,15,11,2016,17:45:00,15/11/2016,11/15/2016 17:45
8946,10.03,Gbps,Tue,15,11,2016,18:00:00,15/11/2016,11/15/2016 18:00
8947,10.21,Gbps,Tue,15,11,2016,18:15:00,15/11/2016,11/15/2016 18:15
8948,10.22,Gbps,Tue,15,11,2016,18:30:00,15/11/2016,11/15/2016 18:30
8949,10.19,Gbps,Tue,15,11,2016,18:45:00,15/11/2016,11/15/2016 18:45
8950,10.39,Gbps,Tue,15,11,2016,19:00:00,15/11/2016,11/15/2016 19:00
8951,10.67,Gbps,Tue,15,11,2016,19:15:00,15/11/2016,11/15/2016 19:15
8952,10.78,Gbps,Tue,15,11,2016,19:30:00,15/11/2016,11/15/2016 19:30
8953,10.87,Gbps,Tue,15,11,2016,19:45:00,15/11/2016,11/15/2016 19:45
8954,10.92,Gbps,Tue,15,11,2016,20:00:00,15/11/2016,11/15/2016 20:00
8955,11.02,Gbps,Tue,15,11,2016,20:15:00,15/11/2016,11/15/2016 20:15
8956,11.4,Gbps,Tue,15,11,2016,20:30:00,15/11/2016,11/15/2016 20:30
8957,11.34,Gbps,Tue,15,11,2016,20:45:00,15/11/2016,11/15/2016 20:45
8958,11.55,Gbps,Tue,15,11,2016,21:00:00,15/11/2016,11/15/2016 21:00
8959,11.52,Gbps,Tue,15,11,2016,21:15:00,15/11/2016,11/15/2016 21:15
8960,11.54,Gbps,Tue,15,11,2016,21:30:00,15/11/2016,11/15/2016 21:30
8961,11.42,Gbps,Tue,15,11,2016,21:45:00,15/11/2016,11/15/2016 21:45
8962,11.58,Gbps,Tue,15,11,2016,22:00:00,15/11/2016,11/15/2016 22:00
8963,11.82,Gbps,Tue,15,11,2016,22:15:00,15/11/2016,11/15/2016 22:15
8964,11.66,Gbps,Tue,15,11,2016,22:30:00,15/11/2016,11/15/2016 22:30
8965,12.1,Gbps,Tue,15,11,2016,22:45:00,15/11/2016,11/15/2016 22:45
8966,11.91,Gbps,Tue,15,11,2016,23:00:00,15/11/2016,11/15/2016 23:00
8967,11.76,Gbps,Tue,15,11,2016,23:15:00,15/11/2016,11/15/2016 23:15
8968,11.77,Gbps,Tue,15,11,2016,23:30:00,15/11/2016,11/15/2016 23:30
8969,11.75,Gbps,Tue,15,11,2016,23:45:00,15/11/2016,11/15/2016 23:45
8970,11.42,Gbps,Wed,16,11,2016,0:00:00,16/11/2016,11/16/2016 0:00
8971,11.48,Gbps,Wed,16,11,2016,0:15:00,16/11/2016,11/16/2016 0:15
8972,10.89,Gbps,Wed,16,11,2016,0:30:00,16/11/2016,11/16/2016 0:30
8973,10.92,Gbps,Wed,16,11,2016,0:45:00,16/11/2016,11/16/2016 0:45
8974,10.38,Gbps,Wed,16,11,2016,1:00:00,16/11/2016,11/16/2016 1:00
8975,10.05,Gbps,Wed,16,11,2016,1:15:00,16/11/2016,11/16/2016 1:15
8976,9.66,Gbps,Wed,16,11,2016,1:30:00,16/11/2016,11/16/2016 1:30
8977,9.28,Gbps,Wed,16,11,2016,1:45:00,16/11/2016,11/16/2016 1:45
8978,8.89,Gbps,Wed,16,11,2016,2:00:00,16/11/2016,11/16/2016 2:00
8979,8.35,Gbps,Wed,16,11,2016,2:15:00,16/11/2016,11/16/2016 2:15
8980,7.89,Gbps,Wed,16,11,2016,2:30:00,16/11/2016,11/16/2016 2:30
8981,7.46,Gbps,Wed,16,11,2016,2:45:00,16/11/2016,11/16/2016 2:45
8982,6.99,Gbps,Wed,16,11,2016,3:00:00,16/11/2016,11/16/2016 3:00
8983,6.43,Gbps,Wed,16,11,2016,3:15:00,16/11/2016,11/16/2016 3:15
8984,5.92,Gbps,Wed,16,11,2016,3:30:00,16/11/2016,11/16/2016 3:30
8985,5.5,Gbps,Wed,16,11,2016,3:45:00,16/11/2016,11/16/2016 3:45
8986,5.06,Gbps,Wed,16,11,2016,4:00:00,16/11/2016,11/16/2016 4:00
8987,4.67,Gbps,Wed,16,11,2016,4:15:00,16/11/2016,11/16/2016 4:15
8988,4.25,Gbps,Wed,16,11,2016,4:30:00,16/11/2016,11/16/2016 4:30
8989,3.93,Gbps,Wed,16,11,2016,4:45:00,16/11/2016,11/16/2016 4:45
8990,3.58,Gbps,Wed,16,11,2016,5:00:00,16/11/2016,11/16/2016 5:00
8991,3.41,Gbps,Wed,16,11,2016,5:15:00,16/11/2016,11/16/2016 5:15
8992,3.38,Gbps,Wed,16,11,2016,5:30:00,16/11/2016,11/16/2016 5:30
8993,3.6,Gbps,Wed,16,11,2016,5:45:00,16/11/2016,11/16/2016 5:45
8994,3.74,Gbps,Wed,16,11,2016,6:00:00,16/11/2016,11/16/2016 6:00
8995,3.93,Gbps,Wed,16,11,2016,6:15:00,16/11/2016,11/16/2016 6:15
8996,4.05,Gbps,Wed,16,11,2016,6:30:00,16/11/2016,11/16/2016 6:30
8997,4.35,Gbps,Wed,16,11,2016,6:45:00,16/11/2016,11/16/2016 6:45
8998,4.8,Gbps,Wed,16,11,2016,7:00:00,16/11/2016,11/16/2016 7:00
8999,5.36,Gbps,Wed,16,11,2016,7:15:00,16/11/2016,11/16/2016 7:15
9000,5.7,Gbps,Wed,16,11,2016,7:30:00,16/11/2016,11/16/2016 7:30
9001,5.92,Gbps,Wed,16,11,2016,7:45:00,16/11/2016,11/16/2016 7:45
9002,6.12,Gbps,Wed,16,11,2016,8:00:00,16/11/2016,11/16/2016 8:00
9003,6.28,Gbps,Wed,16,11,2016,8:15:00,16/11/2016,11/16/2016 8:15
9004,6.57,Gbps,Wed,16,11,2016,8:30:00,16/11/2016,11/16/2016 8:30
9005,6.85,Gbps,Wed,16,11,2016,8:45:00,16/11/2016,11/16/2016 8:45
9006,7,Gbps,Wed,16,11,2016,9:00:00,16/11/2016,11/16/2016 9:00
9007,7.32,Gbps,Wed,16,11,2016,9:15:00,16/11/2016,11/16/2016 9:15
9008,7.49,Gbps,Wed,16,11,2016,9:30:00,16/11/2016,11/16/2016 9:30
9009,7.65,Gbps,Wed,16,11,2016,9:45:00,16/11/2016,11/16/2016 9:45
9010,7.78,Gbps,Wed,16,11,2016,10:00:00,16/11/2016,11/16/2016 10:00
9011,8.04,Gbps,Wed,16,11,2016,10:15:00,16/11/2016,11/16/2016 10:15
9012,8.4,Gbps,Wed,16,11,2016,10:30:00,16/11/2016,11/16/2016 10:30
9013,8.54,Gbps,Wed,16,11,2016,10:45:00,16/11/2016,11/16/2016 10:45
9014,8.69,Gbps,Wed,16,11,2016,11:00:00,16/11/2016,11/16/2016 11:00
9015,8.72,Gbps,Wed,16,11,2016,11:15:00,16/11/2016,11/16/2016 11:15
9016,8.85,Gbps,Wed,16,11,2016,11:30:00,16/11/2016,11/16/2016 11:30
9017,8.81,Gbps,Wed,16,11,2016,11:45:00,16/11/2016,11/16/2016 11:45
9018,8.66,Gbps,Wed,16,11,2016,12:00:00,16/11/2016,11/16/2016 12:00
9019,8.9,Gbps,Wed,16,11,2016,12:15:00,16/11/2016,11/16/2016 12:15
9020,9.08,Gbps,Wed,16,11,2016,12:30:00,16/11/2016,11/16/2016 12:30
9021,9.17,Gbps,Wed,16,11,2016,12:45:00,16/11/2016,11/16/2016 12:45
9022,9.39,Gbps,Wed,16,11,2016,13:00:00,16/11/2016,11/16/2016 13:00
9023,9.43,Gbps,Wed,16,11,2016,13:15:00,16/11/2016,11/16/2016 13:15
9024,9.41,Gbps,Wed,16,11,2016,13:30:00,16/11/2016,11/16/2016 13:30
9025,9.59,Gbps,Wed,16,11,2016,13:45:00,16/11/2016,11/16/2016 13:45
9026,9.5,Gbps,Wed,16,11,2016,14:00:00,16/11/2016,11/16/2016 14:00
9027,9.59,Gbps,Wed,16,11,2016,14:15:00,16/11/2016,11/16/2016 14:15
9028,9.64,Gbps,Wed,16,11,2016,14:30:00,16/11/2016,11/16/2016 14:30
9029,9.6,Gbps,Wed,16,11,2016,14:45:00,16/11/2016,11/16/2016 14:45
9030,9.31,Gbps,Wed,16,11,2016,15:00:00,16/11/2016,11/16/2016 15:00
9031,9.42,Gbps,Wed,16,11,2016,15:15:00,16/11/2016,11/16/2016 15:15
9032,9.54,Gbps,Wed,16,11,2016,15:30:00,16/11/2016,11/16/2016 15:30
9033,9.62,Gbps,Wed,16,11,2016,15:45:00,16/11/2016,11/16/2016 15:45
9034,9.59,Gbps,Wed,16,11,2016,16:00:00,16/11/2016,11/16/2016 16:00
9035,9.66,Gbps,Wed,16,11,2016,16:15:00,16/11/2016,11/16/2016 16:15
9036,9.71,Gbps,Wed,16,11,2016,16:30:00,16/11/2016,11/16/2016 16:30
9037,9.71,Gbps,Wed,16,11,2016,16:45:00,16/11/2016,11/16/2016 16:45
9038,9.75,Gbps,Wed,16,11,2016,17:00:00,16/11/2016,11/16/2016 17:00
9039,9.57,Gbps,Wed,16,11,2016,17:15:00,16/11/2016,11/16/2016 17:15
9040,9.58,Gbps,Wed,16,11,2016,17:30:00,16/11/2016,11/16/2016 17:30
9041,9.85,Gbps,Wed,16,11,2016,17:45:00,16/11/2016,11/16/2016 17:45
9042,10.02,Gbps,Wed,16,11,2016,18:00:00,16/11/2016,11/16/2016 18:00
9043,10.12,Gbps,Wed,16,11,2016,18:15:00,16/11/2016,11/16/2016 18:15
9044,10.08,Gbps,Wed,16,11,2016,18:30:00,16/11/2016,11/16/2016 18:30
9045,10.07,Gbps,Wed,16,11,2016,18:45:00,16/11/2016,11/16/2016 18:45
9046,10.19,Gbps,Wed,16,11,2016,19:00:00,16/11/2016,11/16/2016 19:00
9047,10.32,Gbps,Wed,16,11,2016,19:15:00,16/11/2016,11/16/2016 19:15
9048,10.61,Gbps,Wed,16,11,2016,19:30:00,16/11/2016,11/16/2016 19:30
9049,10.67,Gbps,Wed,16,11,2016,19:45:00,16/11/2016,11/16/2016 19:45
9050,10.89,Gbps,Wed,16,11,2016,20:00:00,16/11/2016,11/16/2016 20:00
9051,10.98,Gbps,Wed,16,11,2016,20:15:00,16/11/2016,11/16/2016 20:15
9052,11.18,Gbps,Wed,16,11,2016,20:30:00,16/11/2016,11/16/2016 20:30
9053,11.29,Gbps,Wed,16,11,2016,20:45:00,16/11/2016,11/16/2016 20:45
9054,11.38,Gbps,Wed,16,11,2016,21:00:00,16/11/2016,11/16/2016 21:00
9055,11.22,Gbps,Wed,16,11,2016,21:15:00,16/11/2016,11/16/2016 21:15
9056,11.35,Gbps,Wed,16,11,2016,21:30:00,16/11/2016,11/16/2016 21:30
9057,11.42,Gbps,Wed,16,11,2016,21:45:00,16/11/2016,11/16/2016 21:45
9058,11.53,Gbps,Wed,16,11,2016,22:00:00,16/11/2016,11/16/2016 22:00
9059,11.44,Gbps,Wed,16,11,2016,22:15:00,16/11/2016,11/16/2016 22:15
9060,11.68,Gbps,Wed,16,11,2016,22:30:00,16/11/2016,11/16/2016 22:30
9061,11.69,Gbps,Wed,16,11,2016,22:45:00,16/11/2016,11/16/2016 22:45
9062,11.76,Gbps,Wed,16,11,2016,23:00:00,16/11/2016,11/16/2016 23:00
9063,11.72,Gbps,Wed,16,11,2016,23:15:00,16/11/2016,11/16/2016 23:15
9064,11.72,Gbps,Wed,16,11,2016,23:30:00,16/11/2016,11/16/2016 23:30
9065,11.56,Gbps,Wed,16,11,2016,23:45:00,16/11/2016,11/16/2016 23:45
9066,11.4,Gbps,Thu,17,11,2016,0:00:00,17/11/2016,11/17/2016 0:00
9067,11.1,Gbps,Thu,17,11,2016,0:15:00,17/11/2016,11/17/2016 0:15
9068,10.81,Gbps,Thu,17,11,2016,0:30:00,17/11/2016,11/17/2016 0:30
9069,10.62,Gbps,Thu,17,11,2016,0:45:00,17/11/2016,11/17/2016 0:45
9070,10.14,Gbps,Thu,17,11,2016,1:00:00,17/11/2016,11/17/2016 1:00
9071,9.86,Gbps,Thu,17,11,2016,1:15:00,17/11/2016,11/17/2016 1:15
9072,9.46,Gbps,Thu,17,11,2016,1:30:00,17/11/2016,11/17/2016 1:30
9073,8.94,Gbps,Thu,17,11,2016,1:45:00,17/11/2016,11/17/2016 1:45
9074,8.46,Gbps,Thu,17,11,2016,2:00:00,17/11/2016,11/17/2016 2:00
9075,8.07,Gbps,Thu,17,11,2016,2:15:00,17/11/2016,11/17/2016 2:15
9076,7.45,Gbps,Thu,17,11,2016,2:30:00,17/11/2016,11/17/2016 2:30
9077,6.87,Gbps,Thu,17,11,2016,2:45:00,17/11/2016,11/17/2016 2:45
9078,6.41,Gbps,Thu,17,11,2016,3:00:00,17/11/2016,11/17/2016 3:00
9079,5.98,Gbps,Thu,17,11,2016,3:15:00,17/11/2016,11/17/2016 3:15
9080,5.99,Gbps,Thu,17,11,2016,3:30:00,17/11/2016,11/17/2016 3:30
9081,6.63,Gbps,Thu,17,11,2016,3:45:00,17/11/2016,11/17/2016 3:45
9082,5.77,Gbps,Thu,17,11,2016,4:00:00,17/11/2016,11/17/2016 4:00
9083,5.21,Gbps,Thu,17,11,2016,4:15:00,17/11/2016,11/17/2016 4:15
9084,4.66,Gbps,Thu,17,11,2016,4:30:00,17/11/2016,11/17/2016 4:30
9085,4.28,Gbps,Thu,17,11,2016,4:45:00,17/11/2016,11/17/2016 4:45
9086,3.82,Gbps,Thu,17,11,2016,5:00:00,17/11/2016,11/17/2016 5:00
9087,3.66,Gbps,Thu,17,11,2016,5:15:00,17/11/2016,11/17/2016 5:15
9088,3.64,Gbps,Thu,17,11,2016,5:30:00,17/11/2016,11/17/2016 5:30
9089,3.78,Gbps,Thu,17,11,2016,5:45:00,17/11/2016,11/17/2016 5:45
9090,3.86,Gbps,Thu,17,11,2016,6:00:00,17/11/2016,11/17/2016 6:00
9091,3.97,Gbps,Thu,17,11,2016,6:15:00,17/11/2016,11/17/2016 6:15
9092,4.09,Gbps,Thu,17,11,2016,6:30:00,17/11/2016,11/17/2016 6:30
9093,4.44,Gbps,Thu,17,11,2016,6:45:00,17/11/2016,11/17/2016 6:45
9094,4.68,Gbps,Thu,17,11,2016,7:00:00,17/11/2016,11/17/2016 7:00
9095,5.1,Gbps,Thu,17,11,2016,7:15:00,17/11/2016,11/17/2016 7:15
9096,5.4,Gbps,Thu,17,11,2016,7:30:00,17/11/2016,11/17/2016 7:30
9097,5.57,Gbps,Thu,17,11,2016,7:45:00,17/11/2016,11/17/2016 7:45
9098,5.86,Gbps,Thu,17,11,2016,8:00:00,17/11/2016,11/17/2016 8:00
9099,6.03,Gbps,Thu,17,11,2016,8:15:00,17/11/2016,11/17/2016 8:15
9100,6.15,Gbps,Thu,17,11,2016,8:30:00,17/11/2016,11/17/2016 8:30
9101,6.47,Gbps,Thu,17,11,2016,8:45:00,17/11/2016,11/17/2016 8:45
9102,6.66,Gbps,Thu,17,11,2016,9:00:00,17/11/2016,11/17/2016 9:00
9103,6.95,Gbps,Thu,17,11,2016,9:15:00,17/11/2016,11/17/2016 9:15
9104,7.13,Gbps,Thu,17,11,2016,9:30:00,17/11/2016,11/17/2016 9:30
9105,7.29,Gbps,Thu,17,11,2016,9:45:00,17/11/2016,11/17/2016 9:45
9106,7.42,Gbps,Thu,17,11,2016,10:00:00,17/11/2016,11/17/2016 10:00
9107,7.78,Gbps,Thu,17,11,2016,10:15:00,17/11/2016,11/17/2016 10:15
9108,7.76,Gbps,Thu,17,11,2016,10:30:00,17/11/2016,11/17/2016 10:30
9109,7.98,Gbps,Thu,17,11,2016,10:45:00,17/11/2016,11/17/2016 10:45
9110,8.03,Gbps,Thu,17,11,2016,11:00:00,17/11/2016,11/17/2016 11:00
9111,8.14,Gbps,Thu,17,11,2016,11:15:00,17/11/2016,11/17/2016 11:15
9112,8.23,Gbps,Thu,17,11,2016,11:30:00,17/11/2016,11/17/2016 11:30
9113,8.19,Gbps,Thu,17,11,2016,11:45:00,17/11/2016,11/17/2016 11:45
9114,8.24,Gbps,Thu,17,11,2016,12:00:00,17/11/2016,11/17/2016 12:00
9115,8.41,Gbps,Thu,17,11,2016,12:15:00,17/11/2016,11/17/2016 12:15
9116,8.62,Gbps,Thu,17,11,2016,12:30:00,17/11/2016,11/17/2016 12:30
9117,8.78,Gbps,Thu,17,11,2016,12:45:00,17/11/2016,11/17/2016 12:45
9118,8.84,Gbps,Thu,17,11,2016,13:00:00,17/11/2016,11/17/2016 13:00
9119,8.92,Gbps,Thu,17,11,2016,13:15:00,17/11/2016,11/17/2016 13:15
9120,9.08,Gbps,Thu,17,11,2016,13:30:00,17/11/2016,11/17/2016 13:30
9121,9.01,Gbps,Thu,17,11,2016,13:45:00,17/11/2016,11/17/2016 13:45
9122,9.05,Gbps,Thu,17,11,2016,14:00:00,17/11/2016,11/17/2016 14:00
9123,9.07,Gbps,Thu,17,11,2016,14:15:00,17/11/2016,11/17/2016 14:15
9124,9.14,Gbps,Thu,17,11,2016,14:30:00,17/11/2016,11/17/2016 14:30
9125,8.85,Gbps,Thu,17,11,2016,14:45:00,17/11/2016,11/17/2016 14:45
9126,8.65,Gbps,Thu,17,11,2016,15:00:00,17/11/2016,11/17/2016 15:00
9127,8.76,Gbps,Thu,17,11,2016,15:15:00,17/11/2016,11/17/2016 15:15
9128,8.88,Gbps,Thu,17,11,2016,15:30:00,17/11/2016,11/17/2016 15:30
9129,8.93,Gbps,Thu,17,11,2016,15:45:00,17/11/2016,11/17/2016 15:45
9130,8.87,Gbps,Thu,17,11,2016,16:00:00,17/11/2016,11/17/2016 16:00
9131,8.82,Gbps,Thu,17,11,2016,16:15:00,17/11/2016,11/17/2016 16:15
9132,9.12,Gbps,Thu,17,11,2016,16:30:00,17/11/2016,11/17/2016 16:30
9133,8.88,Gbps,Thu,17,11,2016,16:45:00,17/11/2016,11/17/2016 16:45
9134,8.88,Gbps,Thu,17,11,2016,17:00:00,17/11/2016,11/17/2016 17:00
9135,8.63,Gbps,Thu,17,11,2016,17:15:00,17/11/2016,11/17/2016 17:15
9136,8.74,Gbps,Thu,17,11,2016,17:30:00,17/11/2016,11/17/2016 17:30
9137,8.96,Gbps,Thu,17,11,2016,17:45:00,17/11/2016,11/17/2016 17:45
9138,9.19,Gbps,Thu,17,11,2016,18:00:00,17/11/2016,11/17/2016 18:00
9139,9.41,Gbps,Thu,17,11,2016,18:15:00,17/11/2016,11/17/2016 18:15
9140,9.3,Gbps,Thu,17,11,2016,18:30:00,17/11/2016,11/17/2016 18:30
9141,9.22,Gbps,Thu,17,11,2016,18:45:00,17/11/2016,11/17/2016 18:45
9142,9.28,Gbps,Thu,17,11,2016,19:00:00,17/11/2016,11/17/2016 19:00
9143,9.52,Gbps,Thu,17,11,2016,19:15:00,17/11/2016,11/17/2016 19:15
9144,9.73,Gbps,Thu,17,11,2016,19:30:00,17/11/2016,11/17/2016 19:30
9145,9.9,Gbps,Thu,17,11,2016,19:45:00,17/11/2016,11/17/2016 19:45
9146,9.87,Gbps,Thu,17,11,2016,20:00:00,17/11/2016,11/17/2016 20:00
9147,9.96,Gbps,Thu,17,11,2016,20:15:00,17/11/2016,11/17/2016 20:15
9148,10.1,Gbps,Thu,17,11,2016,20:30:00,17/11/2016,11/17/2016 20:30
9149,10.21,Gbps,Thu,17,11,2016,20:45:00,17/11/2016,11/17/2016 20:45
9150,10.19,Gbps,Thu,17,11,2016,21:00:00,17/11/2016,11/17/2016 21:00
9151,10.35,Gbps,Thu,17,11,2016,21:15:00,17/11/2016,11/17/2016 21:15
9152,10.41,Gbps,Thu,17,11,2016,21:30:00,17/11/2016,11/17/2016 21:30
9153,10.65,Gbps,Thu,17,11,2016,21:45:00,17/11/2016,11/17/2016 21:45
9154,10.59,Gbps,Thu,17,11,2016,22:00:00,17/11/2016,11/17/2016 22:00
9155,10.66,Gbps,Thu,17,11,2016,22:15:00,17/11/2016,11/17/2016 22:15
9156,10.69,Gbps,Thu,17,11,2016,22:30:00,17/11/2016,11/17/2016 22:30
9157,10.86,Gbps,Thu,17,11,2016,22:45:00,17/11/2016,11/17/2016 22:45
9158,10.82,Gbps,Thu,17,11,2016,23:00:00,17/11/2016,11/17/2016 23:00
9159,10.67,Gbps,Thu,17,11,2016,23:15:00,17/11/2016,11/17/2016 23:15
9160,10.6,Gbps,Thu,17,11,2016,23:30:00,17/11/2016,11/17/2016 23:30
9161,10.6,Gbps,Thu,17,11,2016,23:45:00,17/11/2016,11/17/2016 23:45
9162,10.53,Gbps,Fri,18,11,2016,0:00:00,18/11/2016,11/18/2016 0:00
9163,10.41,Gbps,Fri,18,11,2016,0:15:00,18/11/2016,11/18/2016 0:15
9164,10.26,Gbps,Fri,18,11,2016,0:30:00,18/11/2016,11/18/2016 0:30
9165,10.23,Gbps,Fri,18,11,2016,0:45:00,18/11/2016,11/18/2016 0:45
9166,10.05,Gbps,Fri,18,11,2016,1:00:00,18/11/2016,11/18/2016 1:00
9167,9.83,Gbps,Fri,18,11,2016,1:15:00,18/11/2016,11/18/2016 1:15
9168,9.44,Gbps,Fri,18,11,2016,1:30:00,18/11/2016,11/18/2016 1:30
9169,9.18,Gbps,Fri,18,11,2016,1:45:00,18/11/2016,11/18/2016 1:45
9170,8.82,Gbps,Fri,18,11,2016,2:00:00,18/11/2016,11/18/2016 2:00
9171,8.46,Gbps,Fri,18,11,2016,2:15:00,18/11/2016,11/18/2016 2:15
9172,8.11,Gbps,Fri,18,11,2016,2:30:00,18/11/2016,11/18/2016 2:30
9173,7.59,Gbps,Fri,18,11,2016,2:45:00,18/11/2016,11/18/2016 2:45
9174,7.11,Gbps,Fri,18,11,2016,3:00:00,18/11/2016,11/18/2016 3:00
9175,6.68,Gbps,Fri,18,11,2016,3:15:00,18/11/2016,11/18/2016 3:15
9176,6.09,Gbps,Fri,18,11,2016,3:30:00,18/11/2016,11/18/2016 3:30
9177,5.71,Gbps,Fri,18,11,2016,3:45:00,18/11/2016,11/18/2016 3:45
9178,5.31,Gbps,Fri,18,11,2016,4:00:00,18/11/2016,11/18/2016 4:00
9179,4.83,Gbps,Fri,18,11,2016,4:15:00,18/11/2016,11/18/2016 4:15
9180,4.36,Gbps,Fri,18,11,2016,4:30:00,18/11/2016,11/18/2016 4:30
9181,4.02,Gbps,Fri,18,11,2016,4:45:00,18/11/2016,11/18/2016 4:45
9182,3.65,Gbps,Fri,18,11,2016,5:00:00,18/11/2016,11/18/2016 5:00
9183,3.46,Gbps,Fri,18,11,2016,5:15:00,18/11/2016,11/18/2016 5:15
